period_start,period_end,effective_as_of_date,strategy,symbol,signal_date,entry_price,exit_date_15d,exit_15d_close,return_15d,benchmark_return_15d,alpha_15d,beat_xu100_15d,exit_date_30d,exit_30d_close,return_30d,benchmark_return_30d,alpha_30d,beat_xu100_30d,exit_date_to_latest,exit_price_to_latest,return_to_latest,benchmark_return_to_latest,alpha_to_latest,beat_xu100_to_latest,interest_score,rvol_20d,turnover_ratio_20d,close_position,daily_return_pct,near_20d_high_pct,above_ma20,above_ma50
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,ISMEN,2026-03-19,46.06,2026-04-13,43.62,-5.297438124185849,6.761385037848866,-12.058823162034715,False,2026-05-06,43.02,-6.600086843247932,13.284088285683037,-19.88417512893097,False,2026-05-08 09:00:00,42.42,-7.902735562310026,15.44277467634192,-23.345510238651947,False,50.0,1.7273445353758168,1.7207290851815278,1.0,3.753351206434319,,False,False
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,ECILC,2026-03-23,115.2,2026-04-14,99.95,-13.237847222222221,9.838083983492862,-23.075931205715083,False,2026-05-07,87.4,-24.131944444444443,16.319132941897085,-40.451077386341524,False,2026-05-08 09:00:00,91.05,-20.963541666666675,14.3868999161614,-35.350441582828076,False,75.0,2.147644341380901,2.2179420998991364,0.9270833333333331,3.7165082108902237,,True,True
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,RALYH,2026-03-23,160.1,2026-04-14,281.75,75.98376014990632,9.838083983492862,66.14567616641345,True,2026-05-07,385.75,140.9431605246721,16.319132941897085,124.62402758277501,True,2026-05-08 09:00:00,386.25,141.25546533416616,14.3868999161614,126.86856541800476,True,85.0,4.506084087706429,4.735270864160965,1.0,9.964157706093202,,True,False
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,SISE,2026-03-23,47.44,2026-04-14,48.08,1.3490725126475533,9.838083983492862,-8.489011470845309,False,2026-05-07,49.12,3.541315345699836,16.319132941897085,-12.777817596197249,False,2026-05-08 09:00:00,51.8,9.190556492411472,14.3868999161614,-5.196343423749928,False,100.0,3.8327045182996575,4.249346775813824,1.0,9.986443741527351,,True,True
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,TAVHL,2026-03-23,291.5,2026-04-14,330.25,13.293310463121788,9.838083983492862,3.4552264796289265,True,2026-05-07,290.0,-0.5145797598627766,16.319132941897085,-16.83371270175986,False,2026-05-08 09:00:00,284.0,-2.572898799313894,14.3868999161614,-16.959798715475294,False,50.0,1.7030450874022236,1.6681266730820627,1.0,4.545454545454541,,False,False
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,EUPWR,2026-03-25,37.72,2026-04-16,39.68,5.1961823966065745,11.58154357722836,-6.385361180621785,False,,,,,,,2026-05-08 09:00:00,59.1,56.68080593849418,16.189455772080397,40.49135016641378,True,70.0,2.216422798033485,2.3622630774894806,0.7959183673469381,7.657142857142851,,True,False
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,GRTHO,2026-03-25,240.1,2026-04-16,253.5,5.58100791336944,11.58154357722836,-6.000535663858919,False,,,,,,,2026-05-08 09:00:00,253.5,5.58100791336944,16.189455772080397,-10.608447858710957,False,55.0,1.5087868484608544,1.5213931910284642,0.7031963470319632,2.977667493796532,,True,True
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,PSGYO,2026-03-25,2.94,2026-04-16,2.75,-6.4625850340136015,11.58154357722836,-18.04412861124196,False,,,,,,,2026-05-08 09:00:00,3.19,8.503401360544217,16.189455772080397,-7.68605441153618,False,100.0,3.699222488226393,4.503634712923821,1.0,9.836065573770503,,True,True
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,MAGEN,2026-03-26,51.1,2026-04-17,62.15,21.624266144814076,14.881963492434735,6.74230265237934,True,,,,,,,2026-05-08 09:00:00,63.0,23.28767123287672,18.35137101577269,4.93630021710403,True,55.0,1.5704278622275625,1.6917406130594124,0.6981132075471708,1.8627450980392313,,True,True
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,PASEU,2026-03-26,120.4,2026-04-17,126.0,4.6511627906976605,14.881963492434735,-10.230800701737074,False,,,,,,,2026-05-08 09:00:00,103.3,-14.202657807308972,18.35137101577269,-32.55402882308166,False,50.0,2.1877051038020077,2.1506411151224003,1.0,0.0,,False,False
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,AKSEN,2026-03-30,77.1,2026-04-21,79.95,3.6964980544747172,12.387010221265292,-8.690512166790576,False,,,,,,,2026-05-08 09:00:00,86.7,12.451361867704303,19.295362476091647,-6.8440006083873435,False,70.0,1.7124765050642847,1.877648092194826,1.0,9.986033519553072,,True,True
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,KTLEV,2026-03-31,81.0,2026-04-22,103.6,27.901234567901234,10.802550960861401,17.09868360703983,True,,,,,,,2026-05-08 09:00:00,115.9,43.086419753086425,17.759937080661526,25.3264826724249,True,82.0,1.5306641012496678,2.1057940936312547,1.0,3.4391534391534417,,True,True
2026-03-01,2026-04-01,2026-05-09,positive_money_flow,OBAMS,2026-03-31,8.58,2026-04-22,7.95,-7.342657342657343,10.802550960861401,-18.145208303518743,False,,,,,,,2026-05-08 09:00:00,8.63,0.5827505827505908,17.759937080661526,-17.177186497910935,False,80.0,2.1008046983237834,2.2975633912530147,0.9464285714285694,5.14354066985645,,True,True
2026-03-01,2026-04-01,2026-05-09,silent_accumulation,ENJSA,2026-03-13,119.1,2026-04-07,118.5,-0.5037783375314797,-0.27136497508628565,-0.23241336244519406,False,2026-04-29,122.5,2.854743912678437,10.453803123012628,-7.599059210334191,False,2026-05-08 09:00:00,120.5,1.1754827875734675,15.044149781599693,-13.868666994026224,False,62.0,1.8915080697143483,2.0856190886221713,0.75,1.1774600504625754,,True,True
2026-03-01,2026-04-01,2026-05-09,silent_accumulation,RALYH,2026-03-13,141.0,2026-04-07,211.0,49.64539007092199,-0.27136497508628565,49.91675504600828,True,2026-04-29,324.25,129.9645390070922,10.453803123012628,119.51073588407958,True,2026-05-08 09:00:00,386.25,173.93617021276597,15.044149781599693,158.8920204311663,True,65.0,4.54780895658418,4.2040908416902925,0.750000000000002,1.157742402315498,,False,False
2026-03-01,2026-04-01,2026-05-09,silent_accumulation,GLRMK,2026-03-23,172.2,2026-04-14,226.2,31.358885017421613,9.838083983492862,21.520801033928752,True,2026-05-07,197.0,14.401858304297344,16.319132941897085,-1.917274637599741,False,2026-05-08 09:00:00,202.6,17.653890824622543,14.3868999161614,3.2669909084611426,True,45.0,1.7784539160415824,1.8418609307909073,1.0,1.0582010582010692,,True,False
2026-03-01,2026-04-01,2026-05-09,silent_accumulation,KCHOL,2026-03-23,189.5,2026-04-14,206.3,8.865435356200525,9.838083983492862,-0.9726486272923367,False,2026-05-07,211.5,11.609498680738795,16.319132941897085,-4.709634261158289,False,2026-05-08 09:00:00,213.0,12.401055408970985,14.3868999161614,-1.985844507190416,False,35.0,1.9421276374243592,1.9218950604295768,0.9374999999999978,0.35989717223650075,,False,False
2026-03-01,2026-04-01,2026-05-09,silent_accumulation,KUYAS,2026-03-23,80.5,2026-04-14,86.95,8.012422360248461,9.838083983492862,-1.8256616232444003,False,2026-05-07,87.5,8.695652173913038,16.319132941897085,-7.623480767984047,False,2026-05-08 09:00:00,87.8,9.06832298136646,14.3868999161614,-5.31857693479494,False,45.0,1.5481573625203564,1.6578242159826255,0.8260869565217368,-0.8860759493670933,,True,True
2026-03-01,2026-04-01,2026-05-09,silent_accumulation,MAGEN,2026-03-26,51.1,2026-04-17,62.15,21.624266144814076,14.881963492434735,6.74230265237934,True,,,,,,,2026-05-08 09:00:00,63.0,23.28767123287672,18.35137101577269,4.93630021710403,True,55.0,1.5704278622275625,1.6917406130594124,0.6981132075471708,1.8627450980392313,,True,True
2026-03-01,2026-04-01,2026-05-09,silent_accumulation,PASEU,2026-03-26,120.4,2026-04-17,126.0,4.6511627906976605,14.881963492434735,-10.230800701737074,False,,,,,,,2026-05-08 09:00:00,103.3,-14.202657807308972,18.35137101577269,-32.55402882308166,False,50.0,2.1877051038020077,2.1506411151224003,1.0,0.0,,False,False
2026-03-01,2026-04-01,2026-05-09,strong_momentum,TUREX,2026-03-12,7.83,2026-04-06,7.9,0.8939974457215838,0.14801881626189672,0.7459786294596871,True,2026-04-28,8.51,8.684546615581091,9.443340795375832,-0.7587941797947408,False,2026-05-08 09:00:00,9.42,20.30651340996168,13.371322854226797,6.935190555734884,True,90.0,4.485468258129804,4.661144166044497,1.0,10.000000000000009,,True,True
2026-03-01,2026-04-01,2026-05-09,strong_momentum,GLRMK,2026-03-17,168.0,2026-04-09,243.0,44.64285714285714,4.375633333409579,40.26722380944756,True,2026-05-04,190.0,13.095238095238093,9.565135839294015,3.530102255944078,True,2026-05-08 09:00:00,202.6,20.595238095238088,13.959039462534806,6.636198632703282,True,75.0,3.576214418540889,3.808216495597217,0.9514563106796117,3.462441314553999,,True,False
2026-03-01,2026-04-01,2026-05-09,strong_momentum,REEDR,2026-03-17,8.12,2026-04-09,7.5,-7.635467980295562,4.375633333409579,-12.01110131370514,False,2026-05-04,7.59,-6.5270935960591085,9.565135839294015,-16.092229435353126,False,2026-05-08 09:00:00,7.86,-3.2019704433497442,13.959039462534806,-17.16100990588455,False,100.0,9.690438821277658,11.238147972341878,1.0,9.970238095238093,,True,True
2026-03-01,2026-04-01,2026-05-09,strong_momentum,RALYH,2026-03-23,160.1,2026-04-14,281.75,75.98376014990632,9.838083983492862,66.14567616641345,True,2026-05-07,385.75,140.9431605246721,16.319132941897085,124.62402758277501,True,2026-05-08 09:00:00,386.25,141.25546533416616,14.3868999161614,126.86856541800476,True,85.0,4.506084087706429,4.735270864160965,1.0,9.964157706093202,,True,False
2026-03-01,2026-04-01,2026-05-09,strong_momentum,SISE,2026-03-23,47.44,2026-04-14,48.08,1.3490725126475533,9.838083983492862,-8.489011470845309,False,2026-05-07,49.12,3.541315345699836,16.319132941897085,-12.777817596197249,False,2026-05-08 09:00:00,51.8,9.190556492411472,14.3868999161614,-5.196343423749928,False,100.0,3.8327045182996575,4.249346775813824,1.0,9.986443741527351,,True,True
2026-03-01,2026-04-01,2026-05-09,strong_momentum,ASTOR,2026-03-25,203.2,2026-04-16,192.0,-5.5118110236220375,11.58154357722836,-17.093354600850397,False,,,,,,,2026-05-08 09:00:00,326.0,60.43307086614173,16.189455772080397,44.24361509406134,True,95.0,3.2450156620098114,3.6360586130582346,0.8859060402684553,9.071949947862334,,True,True
2026-03-01,2026-04-01,2026-05-09,strong_momentum,PSGYO,2026-03-25,2.94,2026-04-16,2.75,-6.4625850340136015,11.58154357722836,-18.04412861124196,False,,,,,,,2026-05-08 09:00:00,3.19,8.503401360544217,16.189455772080397,-7.68605441153618,False,100.0,3.699222488226393,4.503634712923821,1.0,9.836065573770503,,True,True
2026-03-01,2026-04-01,2026-05-09,strong_momentum,TKFEN,2026-03-27,96.3,2026-04-20,128.7,33.644859813084096,14.719693339722095,18.925166473362,True,,,,,,,2026-05-08 09:00:00,154.3,60.22845275181725,18.62044905612532,41.608003695691934,True,90.0,3.0827138917355703,3.7148811946935716,0.8364485981308412,4.65988216389932,,True,True
2026-03-01,2026-04-01,2026-05-09,strong_momentum,EUPWR,2026-03-30,41.14,2026-04-21,41.52,0.923675255226053,12.387010221265292,-11.46333496603924,False,,,,,,,2026-05-08 09:00:00,59.1,43.6558094312105,19.295362476091647,24.360446955118853,True,75.0,2.1474909452441984,2.435848005458915,0.7393939393939394,7.71276595744681,,True,True
2026-03-01,2026-04-01,2026-05-09,strong_momentum,OBAMS,2026-03-31,8.58,2026-04-22,7.95,-7.342657342657343,10.802550960861401,-18.145208303518743,False,,,,,,,2026-05-08 09:00:00,8.63,0.5827505827505908,17.759937080661526,-17.177186497910935,False,80.0,2.1008046983237834,2.2975633912530147,0.9464285714285694,5.14354066985645,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,BSOKE,2026-03-06,32.7,2026-03-31,32.4,-0.9174311926605672,0.7005196032120908,-1.617950795872658,False,2026-04-21,35.2,7.645259938837912,13.174303259329246,-5.5290433204913345,False,2026-05-08 09:00:00,39.5,20.795107033639137,17.743091627250006,3.052015406389131,True,95.0,2.048473294818679,2.2901879133457648,1.0,9.946595460614137,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,DAPGM,2026-03-06,11.99,2026-03-31,14.4,20.10008340283569,0.7005196032120908,19.3995637996236,True,2026-04-21,10.4,-13.261050875729774,13.174303259329246,-26.435354135059022,False,2026-05-08 09:00:00,10.4,-13.261050875729774,17.743091627250006,-31.004142502979782,False,50.0,2.309007693810328,2.094125793324871,0.28124999999999983,0.6363636363636349,,False,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,ODAS,2026-03-09,6.07,2026-04-01,5.85,-3.6243822075782695,-1.8053634938151375,-1.819018713763132,False,2026-04-22,6.84,12.685337726523871,8.802162155598081,3.88317557092579,True,2026-05-08 09:00:00,8.17,34.596375617792404,18.584868524641784,16.01150709315062,True,75.0,3.161777234272137,3.1700217302306073,0.13461538461538505,2.2146507666098714,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,PASEU,2026-03-09,118.0,2026-04-01,121.4,2.8813559322034,-1.8053634938151375,4.686719426018538,True,2026-04-22,124.9,5.847457627118646,8.802162155598081,-2.954704528479435,False,2026-05-08 09:00:00,103.3,-12.457627118644066,18.584868524641784,-31.04249564328585,False,80.0,3.467248868547085,3.3702451999741774,1.0,8.347529812606469,,False,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,GRSEL,2026-03-10,322.75,2026-04-02,310.25,-3.872966692486446,-1.1264069670721466,-2.7465597254142993,False,2026-04-24,302.0,-6.429124709527501,9.156478828639791,-15.585603538167291,False,2026-05-08 09:00:00,330.25,2.323780015491872,14.321093160611852,-11.99731314511998,False,45.0,4.15171763850962,3.855095893384968,0.5233644859813084,0.0,,False,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,GRTHO,2026-03-10,264.5,2026-04-02,239.8,-9.338374291115304,-1.1264069670721466,-8.211967324043158,False,2026-04-24,250.5,-5.2930056710775,9.156478828639791,-14.449484499717292,False,2026-05-08 09:00:00,253.5,-4.15879017013232,14.321093160611852,-18.479883330744173,False,70.0,2.5614532932238285,2.7217423105766785,0.6133333333333333,5.084067253803037,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,HEKTS,2026-03-12,2.97,2026-04-06,2.99,0.6734006734006703,0.14801881626189672,0.5253818571387736,True,2026-04-28,3.35,12.794612794612782,9.443340795375832,3.3512719992369497,True,2026-05-08 09:00:00,4.44,49.4949494949495,13.371322854226797,36.123626640722705,True,70.0,2.508011782698911,2.414736699831662,0.9166666666666666,6.896551724137945,,False,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,TUREX,2026-03-12,7.83,2026-04-06,7.9,0.8939974457215838,0.14801881626189672,0.7459786294596871,True,2026-04-28,8.51,8.684546615581091,9.443340795375832,-0.7587941797947408,False,2026-05-08 09:00:00,9.42,20.30651340996168,13.371322854226797,6.935190555734884,True,90.0,4.485468258129804,4.661144166044497,1.0,10.000000000000009,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,PETKM,2026-03-13,19.8,2026-04-07,21.92,10.70707070707071,-0.27136497508628565,10.978435682156995,True,2026-04-29,24.82,25.35353535353535,10.453803123012628,14.899732230522721,True,2026-05-08 09:00:00,24.72,24.84848484848483,15.044149781599693,9.804335066885137,True,80.0,2.0377535529645554,2.231801712357491,0.6666666666666666,6.560846560846567,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,RALYH,2026-03-13,141.0,2026-04-07,211.0,49.64539007092199,-0.27136497508628565,49.91675504600828,True,2026-04-29,324.25,129.9645390070922,10.453803123012628,119.51073588407958,True,2026-05-08 09:00:00,386.25,173.93617021276597,15.044149781599693,158.8920204311663,True,65.0,4.54780895658418,4.2040908416902925,0.750000000000002,1.157742402315498,,False,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,SASA,2026-03-13,2.48,2026-04-07,2.43,-2.0161290322580627,-0.27136497508628565,-1.744764057171777,False,2026-04-29,3.2,29.03225806451615,10.453803123012628,18.578454941503523,True,2026-05-08 09:00:00,3.52,41.93548387096775,15.044149781599693,26.89133408936806,True,55.0,2.3314626648433947,2.326094634296179,0.2727272727272727,1.6528925619834656,,True,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,REEDR,2026-03-16,7.39,2026-04-08,7.44,0.6765899864682012,2.4152644958237435,-1.7386745093555422,False,2026-04-30,7.62,3.11231393775373,9.2676431424767,-6.15532920472297,False,2026-05-08 09:00:00,7.86,6.359945872801087,16.253573435252132,-9.893627562451044,False,80.0,2.1632745314430095,2.277374748967589,1.0,9.983633387888702,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,GLRMK,2026-03-17,168.0,2026-04-09,243.0,44.64285714285714,4.375633333409579,40.26722380944756,True,2026-05-04,190.0,13.095238095238093,9.565135839294015,3.530102255944078,True,2026-05-08 09:00:00,202.6,20.595238095238088,13.959039462534806,6.636198632703282,True,75.0,3.576214418540889,3.808216495597217,0.9514563106796117,3.462441314553999,,True,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,ECILC,2026-03-18,115.7,2026-04-10,110.4,-4.580812445980986,7.863979300598123,-12.44479174657911,False,2026-05-05,85.75,-25.885911840968024,11.098107562087488,-36.98401940305551,False,2026-05-08 09:00:00,91.05,-21.30509939498704,14.849414378660386,-36.15451377364742,False,65.0,2.3364221300957073,2.4256478805198003,0.3456790123456789,2.368866328257191,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,MAVI,2026-03-18,44.12,2026-04-10,43.5,-1.405258386219399,7.863979300598123,-9.269237686817522,False,2026-05-05,44.48,0.8159564823209342,11.098107562087488,-10.282151079766553,False,2026-05-08 09:00:00,45.0,1.9945602901178638,14.849414378660386,-12.854854088542522,False,60.0,2.2403678281686465,2.2564700512549516,0.4870129870129873,3.5447761194029814,,True,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,CANTE,2026-03-23,1.66,2026-04-14,1.64,-1.2048192771084376,9.838083983492862,-11.0429032606013,False,2026-05-07,1.83,10.240963855421704,16.319132941897085,-6.078169086475381,False,2026-05-08 09:00:00,1.85,11.44578313253013,14.3868999161614,-2.941116783631271,False,80.0,3.627316326648969,3.8817136963046557,0.6923076923076917,7.006369426751591,,True,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,IZENR,2026-03-23,10.14,2026-04-14,9.87,-2.662721893491138,9.838083983492862,-12.500805876984,False,2026-05-07,10.75,6.015779092702167,16.319132941897085,-10.303353849194917,False,2026-05-08 09:00:00,10.42,2.7613412228796763,14.3868999161614,-11.625558693281725,False,75.0,2.054409816266977,2.1807126962091443,0.5742574257425744,5.005213764337846,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,KLRHO,2026-03-23,111.6,2026-04-14,109.5,-1.8817204301075252,9.838083983492862,-11.719804413600386,False,2026-05-07,122.4,9.677419354838722,16.319132941897085,-6.641713587058362,False,2026-05-08 09:00:00,134.6,20.60931899641578,14.3868999161614,6.2224190802543795,True,60.0,3.7341174306200005,2.062469912559385,0.6547085201793726,2.684563758389258,,False,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,SISE,2026-03-23,47.44,2026-04-14,48.08,1.3490725126475533,9.838083983492862,-8.489011470845309,False,2026-05-07,49.12,3.541315345699836,16.319132941897085,-12.777817596197249,False,2026-05-08 09:00:00,51.8,9.190556492411472,14.3868999161614,-5.196343423749928,False,100.0,3.8327045182996575,4.249346775813824,1.0,9.986443741527351,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,PATEK,2026-03-24,18.11,2026-04-15,21.56,19.050248481501917,9.939238822974916,9.111009658527001,True,2026-05-08,26.8,47.984538928768636,16.189455772080397,31.79508315668824,True,2026-05-08 09:00:00,26.8,47.984538928768636,16.492371324098066,31.49216760467057,True,60.0,2.047335039597094,2.0247598640596793,0.48437500000000033,2.8667790893760703,,True,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,TKFEN,2026-03-24,88.75,2026-04-15,121.1,36.450704225352105,9.939238822974916,26.51146540237719,True,2026-05-08,154.3,73.85915492957749,16.189455772080397,57.66969915749709,True,2026-05-08 09:00:00,154.3,73.85915492957749,16.492371324098066,57.36678360547942,True,70.0,2.1145953825920234,2.3796658687659353,0.5639534883720927,5.122096486003569,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,ASTOR,2026-03-25,203.2,2026-04-16,192.0,-5.5118110236220375,11.58154357722836,-17.093354600850397,False,,,,,,,2026-05-08 09:00:00,326.0,60.43307086614173,16.189455772080397,44.24361509406134,True,95.0,3.2450156620098114,3.6360586130582346,0.8859060402684553,9.071949947862334,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,EFOR,2026-03-25,9.14,2026-04-16,7.4,-19.037199124726477,11.58154357722836,-30.618742701954837,False,,,,,,,2026-05-08 09:00:00,13.57,48.46827133479212,16.189455772080397,32.27881556271173,True,50.0,15.094377868826452,8.601580993101043,0.4662576687116566,0.10928961748633004,,False,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,EUPWR,2026-03-25,37.72,2026-04-16,39.68,5.1961823966065745,11.58154357722836,-6.385361180621785,False,,,,,,,2026-05-08 09:00:00,59.1,56.68080593849418,16.189455772080397,40.49135016641378,True,70.0,2.216422798033485,2.3622630774894806,0.7959183673469381,7.657142857142851,,True,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,GESAN,2026-03-25,44.52,2026-04-16,46.6,4.672057502246174,11.58154357722836,-6.909486074982185,False,,,,,,,2026-05-08 09:00:00,61.4,37.91554357592093,16.189455772080397,21.72608780384053,True,60.0,2.990429660775237,2.979196618278781,0.43859649122806993,3.203661327231111,,True,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,PSGYO,2026-03-25,2.94,2026-04-16,2.75,-6.4625850340136015,11.58154357722836,-18.04412861124196,False,,,,,,,2026-05-08 09:00:00,3.19,8.503401360544217,16.189455772080397,-7.68605441153618,False,100.0,3.699222488226393,4.503634712923821,1.0,9.836065573770503,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,AKSA,2026-03-26,10.79,2026-04-17,10.95,1.4828544949026856,14.881963492434735,-13.39910899753205,False,,,,,,,2026-05-08 09:00:00,11.2,3.7998146431881485,18.35137101577269,-14.551556372584539,False,75.0,2.0117550214781117,2.1562086477581994,0.7205882352941183,4.070305272895469,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,PAHOL,2026-03-26,1.52,2026-04-17,1.65,8.552631578947366,14.881963492434735,-6.329331913487369,False,,,,,,,2026-05-08 09:00:00,1.75,15.131578947368428,18.35137101577269,-3.21979206840426,False,65.0,2.9152527216388875,3.0685578524311135,0.5333333333333341,4.6052631578947345,,True,False
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,MIATK,2026-03-30,41.58,2026-04-21,40.6,-2.356902356902346,12.387010221265292,-14.743912578167638,False,,,,,,,2026-05-08 09:00:00,49.6,19.288119288119287,19.295362476091647,-0.007243187972360232,False,90.0,3.180543959555189,3.436577524593407,1.0,9.999999999999986,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,KRDMD,2026-03-31,32.08,2026-04-22,36.16,12.718204488778051,10.802550960861401,1.9156535279166498,True,,,,,,,2026-05-08 09:00:00,40.52,26.309226932668352,17.759937080661526,8.549289852006826,True,80.0,2.506846367104071,2.5734405177248663,0.8518518518518517,6.112637362637363,,True,True
2026-03-01,2026-04-01,2026-05-09,volume_spike_strict,OBAMS,2026-03-31,8.58,2026-04-22,7.95,-7.342657342657343,10.802550960861401,-18.145208303518743,False,,,,,,,2026-05-08 09:00:00,8.63,0.5827505827505908,17.759937080661526,-17.177186497910935,False,80.0,2.1008046983237834,2.2975633912530147,0.9464285714285694,5.14354066985645,,True,True
